player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore
Elba Rashani,Clermont Foot,Ligue 1,"MF,FW",,1175.0,2.0,0.0,2.1,1.2,2.1,,,19.0,22.0,102.0,12.0,,75.0,18.0,12.0,15.0,403.0,550.0,0.15319148936170213,0.0,0.16085106382978726,0.09191489361702126,0.16085106382978726,1.45531914893617,1.6851063829787236,7.812765957446809,0.9191489361702128,,1.3787234042553191,0.9191489361702128,1.1489361702127658,30.86808510638298,42.12765957446808,0.17103433046251934,-0.830615229526186,0.1986692893020766,0.04207393131678563,0.31844130510042834,-0.09455804906650685,-1.0116058466220408,1.341208034058137,0.1291438854583763,,0.7825586892151203,-0.012826696333682741,-0.28701500332918156,-0.015315421941002685,-0.43178041578439547,,,-0.461869232121449
Alidu Seidu,Clermont Foot,Ligue 1,DF,,1131.0,0.0,1.0,0.1,0.7,0.1,,,16.0,33.0,3.0,5.0,,82.4,24.0,25.0,37.0,651.0,905.0,0.0,0.07957559681697612,0.007957559681697613,0.055702917771883284,0.007957559681697613,1.273209549071618,2.6259946949602124,0.23872679045092837,0.3978779840848807,,1.909814323607427,1.9893899204244032,2.944297082228117,51.80371352785146,72.0159151193634,-0.725961635448117,-0.04934231637887891,-0.7855230576647553,-0.3846090985984019,-0.804539333361188,-0.22993641751300514,-0.5517781859093323,-0.9985169503888811,-0.6497164458884036,,1.6682830222208442,1.5568681836114873,0.9342401538183537,1.44022860451437,1.0461865456112631,,,0.4598226074834133
Alan Virginius,Clermont Foot,Ligue 1,FW,,934.0,0.0,2.0,1.3,1.5,1.3,,,22.0,21.0,64.0,11.0,,65.1,5.0,3.0,7.0,209.0,300.0,0.0,0.19271948608137046,0.1252676659528908,0.14453961456102785,0.1252676659528908,2.119914346895075,2.02355460385439,6.167023554603855,1.0599571734475375,,0.4817987152034261,0.2890792291220557,0.6745182012847966,20.13918629550321,28.907922912205567,-0.725961635448117,1.061503966982603,-0.03038496689180816,0.6621471213811926,0.05708640262054953,0.39949505765588755,-0.8462006102131763,0.8328155458499197,0.33953341494096323,,-0.7132831582335213,-0.9369337037393588,-0.6097274937923735,-0.761239272911072,-1.0854931758290984,,,-1.6949434499711968
Mehdi Zeffane,Clermont Foot,Ligue 1,"DF,MF",,1231.0,0.0,0.0,1.4,0.4,1.4,,,14.0,53.0,48.0,9.0,,75.1,20.0,16.0,34.0,537.0,816.0,0.0,0.0,0.10235580828594638,0.02924451665312754,0.10235580828594638,1.023558082859464,3.8748984565393987,3.5093419983753047,0.6580016246953696,,1.4622258326563768,1.1697806661251016,2.4857839155158405,39.260763606823716,59.65881397238018,-0.725961635448117,-0.830615229526186,-0.1778711213641319,-0.6963664797570956,-0.11119787272868804,-0.41552470171776457,0.05858171316608312,0.011821119928785144,-0.26105104240386323,,0.9218194636040159,0.3547684051902468,0.6223465586532234,0.5681833301074487,0.4351309018172632,,,-0.4494139369916543
Joachim Andersen,Crystal Palace,Premier League,DF,,3415.0,2.0,3.0,1.7,2.8,1.7,,,21.0,147.0,10.0,20.0,,78.4,35.0,41.0,207.0,1367.0,2609.0,0.0527086383601757,0.07906295754026355,0.044802342606149334,0.07379209370424597,0.044802342606149334,0.5534407027818448,3.8740849194729137,0.2635431918008785,0.527086383601757,,0.9224011713030746,1.0805270863836016,5.455344070278184,36.026354319180086,68.7584187408492,-0.4396641108447058,-0.10536915476670677,-0.5758581507451971,-0.21086888578977167,-0.5703747834694918,-0.7152933354601901,0.223153934081049,-0.9373427334720279,-0.48405873144529454,,0.1443959283490674,0.3850179975090379,2.206669011317335,0.5392116342745287,0.8173535396536485,,,0.08082808611616081
Jordan Ayew,Crystal Palace,Premier League,"FW,MF",,2543.0,4.0,7.0,3.9,4.2,3.9,,,74.0,63.0,173.0,25.0,,74.0,36.0,16.0,15.0,836.0,1349.0,0.1415650806134487,0.24773889107353522,0.13802595359811246,0.1486433346441211,0.13802595359811246,2.6189539913488007,2.2296500196618165,6.1226897365316555,0.8847817538340542,,1.274085725521038,0.5662603224537948,0.5308690523004326,29.587101848210775,47.742823436885566,0.10018344842031773,1.4888310121283377,0.05513213646277591,0.6978433301247795,0.12340297442888536,0.7379826468507608,-0.615355671097258,0.8793628991060786,0.04917930988262735,,0.7679488811224005,-0.43867073188979866,-0.7496394609351238,0.0810560297111178,-0.14497613287723438,,,-0.4285396206417531
Nathaniel Clyne,Crystal Palace,Premier League,DF,,1338.0,0.0,0.0,0.2,0.2,0.2,,,10.0,33.0,18.0,3.0,,82.5,15.0,10.0,33.0,326.0,722.0,0.0,0.0,0.013452914798206279,0.013452914798206279,0.013452914798206279,0.6726457399103138,2.219730941704036,1.2107623318385652,0.20179372197309417,,1.0089686098654709,0.6726457399103138,2.219730941704036,21.928251121076233,48.56502242152466,-0.7598955881507368,-0.8526137525328835,-0.7880488634396985,-0.9434011495396175,-0.8036797960576312,-0.6314217775340336,-0.6204134828373682,-0.6436449510638007,-0.9689921026336493,,0.2978839939527433,-0.26827576282412213,0.264234443162469,-0.46387451944361,-0.10732664124024348,,,0.5554661765042157
Cheick Doucouré,Crystal Palace,Premier League,MF,,919.0,0.0,0.0,0.3,0.7,0.3,,,9.0,49.0,5.0,10.0,,87.0,17.0,20.0,12.0,276.0,545.0,0.0,0.0,0.029379760609357996,0.06855277475516866,0.029379760609357996,0.8813928182807399,4.798694232861806,0.4896626768226333,0.9793253536452666,,1.6648531011969532,1.9586507072905333,1.1751904243743199,27.02937976060936,53.37323177366702,-0.7598955881507368,-0.8526137525328835,-0.6802469353041093,-0.274475488329915,-0.6851509034339952,-0.48454927032116707,0.6946191106003301,-0.8672314060050412,0.1901211508426638,,1.4607974808911226,1.7914875193439368,-0.36283422298357104,-0.10092700552989951,0.11284711374419903,,,1.0764104220520816
Odsonne Édouard,Crystal Palace,Premier League,"FW,MF",,1555.0,7.0,0.0,6.2,1.2,6.2,,,33.0,36.0,100.0,18.0,,71.1,12.0,6.0,19.0,341.0,597.0,0.40514469453376206,0.0,0.35884244372990354,0.06945337620578777,0.35884244372990354,1.9099678456591642,2.0836012861736335,5.787781350482315,1.0418006430868167,,0.6945337620578778,0.3472668810289389,1.09967845659164,19.736334405144696,34.553054662379424,1.7015621176372604,-0.8526137525328835,1.5497434162224433,-0.2635419683298213,1.7667374022685278,0.2391465739844296,-0.6898270082526758,0.7755201386138273,0.28325682925966994,,-0.2596235094440139,-0.7894272694803531,-0.4081662978336662,-0.6198303439228899,-0.7489516892172742,,,-0.7642592455503784
Eberechi Eze,Crystal Palace,Premier League,"MF,FW",,2055.0,11.0,4.0,9.1,5.2,8.3,,,68.0,93.0,139.0,54.0,,77.0,17.0,11.0,6.0,789.0,1274.0,0.4817518248175182,0.17518248175182483,0.39854014598540144,0.22773722627737225,0.3635036496350365,2.978102189781022,4.072992700729928,6.087591240875912,2.3649635036496353,,0.7445255474452555,0.4817518248175182,0.2627737226277372,34.55474452554745,55.79562043795621,2.1669889483458697,0.803081495721127,1.8184399865564622,1.6580623542701516,1.801426478861416,0.990675986448646,0.3245784934527038,0.868480147793065,2.255775432634818,,-0.17098576570793178,-0.5740259636949989,-0.9105850422588723,0.43450595955174437,0.2237712372977333,,,-0.08124345694317589
Marc Guéhi,Crystal Palace,Premier League,DF,,2021.0,0.0,1.0,0.6,0.6,0.6,,,15.0,67.0,7.0,7.0,,86.9,19.0,18.0,89.0,898.0,1501.0,0.0,0.044532409698169226,0.026719445818901535,0.026719445818901535,0.026719445818901535,0.6679861454725383,2.983671449777338,0.31172686788718457,0.31172686788718457,,0.8461157842652153,0.801583374567046,3.9633844631370607,39.99010390895596,66.843146956952,-0.7598955881507368,-0.4317263533292725,-0.6982534550669884,-0.7823422459070275,-0.7049491842663682,-0.6347002249404055,-0.23087452700649602,-0.922402749452848,-0.8051081380014642,,0.009138414846121342,-0.06175944889684079,1.3110013897439359,0.8212341357728072,0.7296509149148761,,,1.0648338832621296
Dean Henderson,Crystal Palace,Premier League,GK,,1620.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,57.7,1.0,0.0,8.0,284.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05555555555555555,0.0,0.4444444444444444,15.777777777777779,29.77777777777778,-0.7598955881507368,-0.8526137525328835,-0.8791058229586382,-1.1067227974279588,-0.9037974912057206,-1.1046890781252832,-1.752270825286214,-1.019057774616176,-1.2698181630529466,,-1.392561372775346,-1.345636295728189,-0.8015227174209442,-0.9014833638947528,-0.9676174264536724,,,-2.3155154434040224
Will Hughes,Crystal Palace,Premier League,MF,,1891.0,0.0,1.0,0.3,1.1,0.3,,,14.0,76.0,17.0,21.0,,83.3,33.0,21.0,25.0,463.0,1094.0,0.0,0.047593865679534636,0.014278159703860392,0.0523532522474881,0.014278159703860392,0.666314119513485,3.617133791644633,0.8090957165520889,0.9994711792702274,,1.570597567424643,0.9994711792702274,1.189846641988366,22.035959809624536,52.067689053410895,-0.7598955881507368,-0.40279173572140925,-0.7824631377367914,-0.471141619844509,-0.7975382557947129,-0.6358766468891495,0.09213263991479001,-0.7681869806646416,0.22015374698784584,,1.2936780675019162,0.2551926970554427,-0.35403566067075554,-0.45621099956439154,0.05306472450956231,,,0.648078486823836
Sam Johnstone,Crystal Palace,Premier League,GK,,1796.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,57.3,0.0,1.0,5.0,350.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05011135857461024,0.2505567928730512,17.538975501113587,32.071269487750556,-0.7598955881507368,-0.8526137525328835,-0.8791058229586382,-1.1067227974279588,-0.9037974912057206,-1.1046890781252832,-1.752270825286214,-1.019057774616176,-1.2698181630529466,,-1.4910639379126245,-1.2653741357601689,-0.9179192276911953,-0.7761733824445061,-0.862595651229721,,,-2.3618215985638336
Jefferson Lerma,Crystal Palace,Premier League,"MF,DF",,2400.0,1.0,1.0,2.7,2.2,2.7,,,14.0,106.0,51.0,24.0,,81.4,25.0,36.0,72.0,735.0,1513.0,0.037500000000000006,0.037500000000000006,0.10125,0.0825,0.10125,0.525,3.975,1.9125,0.9,,0.9375,1.3499999999999999,2.6999999999999997,27.562500000000004,56.7375,-0.5320642350257169,-0.49819148845350936,-0.19378838137921806,-0.10515279175270574,-0.15028668809741197,-0.7353039500138128,0.2746112853808935,-0.4260619354132367,0.07186606641711933,,0.17116684877894633,0.8166262938102732,0.5525542093949561,-0.06299526940304388,0.2669010481546344,,,0.428124249814738
Jean-Philippe Mateta,Crystal Palace,Premier League,FW,,2282.0,16.0,5.0,10.9,3.1,9.4,,,29.0,25.0,135.0,32.0,,71.4,15.0,4.0,14.0,427.0,725.0,0.6310254163014899,0.1971954425942156,0.42988606485539,0.12226117440841368,0.37072743207712533,1.1437335670464506,0.9859772129710781,5.324276950043821,1.2620508326029798,,0.5915863277826467,0.15775635407537247,0.5521472392638037,16.840490797546014,28.593339176161262,3.0739010639091955,1.0111317202771468,2.0306069487681815,0.3775575073732289,1.8551864601890016,-0.2999687539560603,-1.2495136996267193,0.6318044884636155,0.6115970579392579,,-0.442154063751423,-1.092961730780662,-0.7368655339349178,-0.825870871878885,-1.0218543107836435,,,-0.7295296291805194
Tyrick Mitchell,Crystal Palace,Premier League,"DF,MF",,3204.0,2.0,3.0,1.6,2.8,1.6,,,32.0,94.0,159.0,24.0,,72.3,60.0,26.0,104.0,818.0,2038.0,0.056179775280898875,0.08426966292134831,0.0449438202247191,0.07865168539325842,0.0449438202247191,0.898876404494382,2.640449438202247,4.466292134831461,0.6741573033707865,,1.6853932584269664,0.7303370786516855,2.921348314606742,22.97752808988764,57.247191011235955,-0.4185752089372238,-0.05615922651181814,-0.5749005499590343,-0.15187226426803085,-0.5693218954300808,-0.4722479813052164,-0.40588598744642806,0.3657749849236248,-0.26481124959222313,,1.4972161280497502,-0.1758729306012637,0.6854361704977734,-0.3892180082775105,0.29024041955193786,,,-0.6253407800709472
Daniel Muñoz,Crystal Palace,Premier League,"DF,MF",,1439.0,0.0,4.0,1.2,2.4,1.2,,,25.0,38.0,80.0,21.0,,77.9,35.0,24.0,47.0,385.0,947.0,0.0,0.2501737317581654,0.07505211952744961,0.15010423905489922,0.07505211952744961,1.5635858234885338,2.376650451702571,5.0034746351633075,1.3134120917303684,,2.189020152883947,1.5010423905489922,2.9395413481584436,24.07922168172342,59.22863099374566,-0.7598955881507368,1.5118433254115162,-0.3711104991100989,0.7155790639307679,-0.34525346295772724,-0.0045646024632055165,-0.5403990557604677,0.5323355013102479,0.6881643816914166,,2.39016986562016,1.0585472645647502,0.6963579883623211,-0.3108320316619397,0.3809729665927791,,,0.02294539216639794
Michael Olise,Crystal Palace,Premier League,"FW,MF",,1275.0,10.0,6.0,5.5,5.8,4.7,,,68.0,78.0,134.0,36.0,,74.9,10.0,11.0,9.0,563.0,959.0,0.7058823529411764,0.4235294117647058,0.388235294117647,0.40941176470588236,0.33176470588235296,4.800000000000001,5.5058823529411764,9.458823529411765,2.5411764705882356,,0.7058823529411764,0.776470588235294,0.6352941176470589,39.741176470588236,67.69411764705883,3.5286945883202265,3.150272994716518,1.7486909029232338,3.8636353056021737,1.5652226566698701,2.2725463788938733,1.0552196010318218,1.9137751648327321,2.5184667201566517,,-0.23950193381544185,-0.10198199586292975,-0.6869499957083265,0.8035228406291619,0.7686178979434006,,,-0.3243507715321793
Chris Richards,Crystal Palace,Premier League,"DF,MF",,2094.0,1.0,1.0,0.6,0.4,0.6,,,1.0,43.0,1.0,6.0,,82.6,28.0,27.0,109.0,574.0,1195.0,0.04297994269340974,0.04297994269340974,0.025787965616045842,0.017191977077363897,0.025787965616045842,0.04297994269340974,1.8481375358166188,0.04297994269340974,0.25787965616045844,,1.2034383954154728,1.1604584527220632,4.684813753581662,24.670487106017195,51.36103151862464,-0.49877082812206064,-0.4463991232155493,-0.704558241531215,-0.8980080267740901,-0.7118813363229932,-1.0744487892909425,-0.8098917285820391,-1.0057312767409483,-0.8853814210844465,,0.6426879028834321,0.5130421480011486,1.7440967990386065,-0.26876324042475164,0.020706016407009656,,,0.5670427152941676
Jeffrey Schlupp,Crystal Palace,Premier League,"FW,MF",,1352.0,2.0,2.0,1.8,2.3,1.8,,,20.0,33.0,52.0,19.0,,74.0,24.0,8.0,24.0,288.0,536.0,0.1331360946745562,0.1331360946745562,0.11982248520710059,0.15310650887573965,0.11982248520710059,1.331360946745562,2.1967455621301775,3.4615384615384617,1.264792899408284,,1.5976331360946745,0.5325443786982248,1.5976331360946745,19.171597633136095,35.680473372781066,0.04897312116886058,0.4056901436069061,-0.06807926487648425,0.7520273475852864,-0.012068730130799182,-0.16795587074201124,-0.6321338991053296,0.05423786195022988,0.615684822149069,,1.3416133790528926,-0.49267274955917045,-0.10922932842304597,-0.6600116100504847,-0.6973258150655495,,,-0.4285396206417531
Joel Ward,Crystal Palace,Premier League,DF,,1980.0,0.0,1.0,0.9,0.2,0.9,,,16.0,66.0,14.0,3.0,,75.7,28.0,14.0,94.0,490.0,1167.0,0.0,0.045454545454545456,0.04090909090909091,0.00909090909090909,0.04090909090909091,0.7272727272727273,3.0,0.6363636363636364,0.13636363636363635,,1.2727272727272727,0.6363636363636364,4.2727272727272725,22.272727272727273,53.04545454545454,-0.7598955881507368,-0.42301100819424825,-0.6022098869669533,-0.9963569565822008,-0.5993486818690303,-0.5929867361526836,-0.22254847761292532,-0.8217448394090185,-1.0665326737393004,,0.7655402815959322,-0.32638793702318997,1.4967090571568713,-0.43936489193189326,0.09783779575313038,,,-0.23173846121255903
Adam Wharton,Crystal Palace,Premier League,MF,,1297.0,0.0,3.0,0.3,2.4,0.3,,,14.0,79.0,10.0,21.0,,77.9,32.0,20.0,24.0,346.0,742.0,0.0,0.2081727062451812,0.020817270624518117,0.16653816499614493,0.020817270624518117,0.9714726291441789,5.481881264456438,0.6939090208172707,1.4572089437162683,,2.220508866615266,1.3878180416345414,1.6653816499614496,24.009252120277562,51.48804934464148,-0.7598955881507368,1.1148806972523853,-0.7382027252296389,0.9150909099700424,-0.7488736560767957,-0.4211699513191701,1.0429812672239587,-0.80390213428675,0.9025310134213312,,2.4460008089775105,0.8771985431702563,-0.06855788531577481,-0.3158103962888571,0.026522317165966314,,,0.02294539216639794
Rubén Alcaraz,Cádiz,La Liga,MF,,3134.0,3.0,1.0,3.3,1.4,1.7,,,27.0,154.0,37.0,23.0,,80.3,59.0,33.0,55.0,997.0,1970.0,0.08615188257817485,0.028717294192724955,0.09476707083599234,0.04020421186981493,0.048819400127632424,0.7753669432035737,4.422463305679642,1.0625398851308232,0.6604977664326739,,1.6943203573707721,0.9476707083599234,1.5794511805998726,28.631142310146778,56.573069559668156,-0.17480653714978053,-0.5401946142878579,-0.18790664899388904,-0.5763116371083778,-0.483269958871069,-0.5197530966906638,0.5220634760613134,-0.6899079115353461,-0.20906538696559795,,1.5433104572527359,0.21241925051548433,-0.032495321893300684,0.15079424030184946,0.4316540251838015,,,0.40225716722465726
Iván Alejo,Cádiz,La Liga,MF,,1692.0,0.0,2.0,0.5,1.3,0.5,,,48.0,31.0,104.0,16.0,,50.9,23.0,7.0,17.0,401.0,701.0,0.0,0.10638297872340426,0.026595744680851064,0.06914893617021277,0.026595744680851064,2.5531914893617023,1.6489361702127658,5.531914893617021,0.851063829787234,,1.223404255319149,0.3723404255319149,0.9042553191489362,21.329787234042556,37.287234042553195,-0.7134280893521948,0.27748394136375715,-0.6597360648988586,-0.20102881569751493,-0.6567852996996911,0.8228479630955007,-0.8553048353190167,0.7627602722224969,0.09402328194524048,,0.7004407063829236,-0.7327058360731606,-0.48815759943361003,-0.44045468865969256,-0.5705428203563692,,,-2.9191806749426985
Isaac Carcelen,Cádiz,La Liga,DF,,2611.0,0.0,0.0,0.6,1.0,0.6,,,25.0,75.0,70.0,17.0,,73.2,31.0,27.0,87.0,563.0,1425.0,0.0,0.0,0.02068173113749521,0.03446955189582535,0.02068173113749521,0.8617387973956339,2.5852163921869016,2.4128686327077746,0.585982382229031,,1.0685561087705862,0.9306779011872846,2.9988510149368057,19.406357717349675,49.119111451551134,-0.7134280893521948,-0.8425355487639358,-0.7006683118301473,-0.650664370702775,-0.7029600650571651,-0.45452565722001886,-0.39033635102753955,-0.25101441848674855,-0.32757950335179553,,0.42328556529638706,0.1845042791854847,0.9254000062333552,-0.5962101107455982,0.04430584438478929,,,-0.39985877425113214
